id,EVmutation_spearman,Site_independent_spearman
O14640_PF00595_246_bit_0.9,0.3213586686316804,0.3441623819307521
O14640_PF00778_4_bit_0.7,0.4322656778083182,0.473237075276482
O14776_PF01846_645_bit_0.7,0.46109874098913356,0.506074945175551
O14776_PF01846_727_bit_0.7,0.5477401793604505,0.598547838905475
O14776_PF01846_793_bit_0.7,0.5990746802726287,0.5424817234872182
O14776_PF01846_897_bit_0.7,0.5137436068266032,0.570216543330617
O14776_PF01846_955_bit_0.7,0.29001415328273616,0.3158665138179106
O14813_PF00046_92_bit_0.7,0.3990305214864603,0.46487422844156334
O14813_PF00046_92_bit_0.8,0.4084999273866183,0.45211059880213855
O14813_PF00046_92_bit_0.9,0.41416222259495067,0.43998137114178154
O14813_PF00046_92_bit_1.0,0.42852886344169655,0.438045203323121
O14901_PF00096_395_bit_0.9,0.5115151068765308,0.3996781206914837
O14901_PF00096_395_bit_1.2,0.4055574616828618,0.44393494429368113
O14936_PF00595_488_bit_0.7,0.535634671760141,0.597343709809382
O15151_PF00641_299_bit_0.7,0.4343211689901486,0.5442371397572402
O15151_PF00641_299_bit_0.9,0.33977926034867767,0.36058186600527065
O15151_PF00641_299_bit_1.1,0.32672785913431784,0.34668108814345716
O15259_PF00018_152_bit_0.7,0.21584781254230362,0.1883217200423314
O15259_PF00018_152_bit_0.9,0.23911919596868536,0.18503826685656766
O15259_PF00018_152_bit_1.1,0.13873621089663793,0.1258670864974013
O15265_PF08313_334_bit_0.7,0.5612559218134808,0.5229767455347497
O15266_PF00046_119_bit_0.7,0.3679290119235681,0.496354664404401
O15266_PF00046_119_bit_0.8,0.39707175704863273,0.48341821316488587
O15266_PF00046_119_bit_0.9,0.4080598780652086,0.4619971288444062
O15266_PF00046_119_bit_1.0,0.4256877599697256,0.4558593776931879
O15344_PF00643_172_bit_0.7,0.4143135389715969,0.39507381859259505
O15344_PF00643_172_bit_0.9,0.4342798404218069,0.4080670176783449
O15344_PF00643_172_bit_1.1,0.39287547264996897,0.41223407911230847
O15350_PF07647_487_bit_0.5,0.46523264891880495,0.5036916920598626
O15350_PF07647_487_bit_0.6,0.42807512012778487,0.415272521179499
O15350_PF07647_487_bit_0.7,0.4889063848500314,0.48636904082388027
O15350_PF07647_487_bit_0.8,0.4930615328866181,0.49289901741949393
O15350_PF07647_487_bit_0.9,0.4713106638094366,0.48453786504068824
O15405_PF00505_256_bit_0.7,0.4294189258329035,0.4300984823717982
O15541_PF00642_198_bit_0.7,0.40147729692861006,0.36682080673087125
O15541_PF00642_198_bit_0.9,0.3473264152841141,0.3482995951811874
O15541_PF00642_198_bit_1.1,0.31994947513241856,0.3730861092456888
O43167_PF00096_351_bit_0.9,0.3467262407714966,0.28275986130492
O43167_PF00096_351_bit_1.2,0.3283324054914262,0.28797657766218593
O43167_PF00096_351_bit_1.5,0.33966259806405236,0.30729053873963746
O43167_PF00096_435_bit_1.2,0.38328999369806466,0.3375182725120458
O43167_PF00096_435_bit_1.5,0.36614324684572436,0.3255647213971422
O43167_PF00096_435_bit_1.6,0.350307260684111,0.3184412030620628
O43167_PF00096_435_bit_1.7,0.3600346810277127,0.3150334013880803
O43167_PF00096_435_bit_1.8,0.3835595923073762,0.33420041581499077
O43186_PF00046_41_bit_0.7,0.4206920580496561,0.4685191630106243
O43186_PF00046_41_bit_0.8,0.4185408482728129,0.4446862787912309
O43186_PF00046_41_bit_0.9,0.42764823057581725,0.42827693616648943
O43186_PF00046_41_bit_1.0,0.4311323631788913,0.4153345739043828
O43295_PF00018_745_bit_0.7,0.417400928946352,0.3948267763020696
O43295_PF00018_745_bit_0.9,0.45814566216341135,0.417125847861192
O43295_PF00018_745_bit_1.1,0.4807323574144365,0.4768266338161657
O43353_PF00619_438_bit_0.5,0.3706547458664532,0.4081977583936533
O43353_PF00619_438_bit_0.6,0.36439020074048,0.3724062046819113
O43353_PF00619_438_bit_0.7,0.29190910057601616,0.304926821335426
O43353_PF00619_438_bit_0.8,0.20932082189247575,0.21424592130952125
O43353_PF00619_438_bit_0.9,0.2113443161434167,0.21426463654667519
O43374_PF00779_682_bit_0.7,0.3376717447518712,0.24813383397313507
O43395_PF01480_10_bit_0.7,0.35408669799332504,0.35506830377907567
O43586_PF00018_361_bit_0.7,0.573530932668207,0.5287787855891926
O43586_PF00018_361_bit_0.9,0.5589674244802265,0.5140446408870647
O43586_PF00018_361_bit_1.1,0.5734040761880966,0.5231854885410472
O60281_PF00096_808_bit_0.9,0.36368693835486693,0.2825796354269745
O60281_PF00096_808_bit_1.2,0.3569650026627115,0.3502515929696637
O60293_PF10650_1186_bit_0.7,0.33733199375904366,0.20107177200429124
O60293_PF10650_1186_bit_0.9,0.4867071982627193,0.4382422414208526
O60293_PF10650_1186_bit_1.1,0.462373822308817,0.4552432690049921
O60341_PF04433_186_bit_0.7,0.48689759371199454,0.5380984595572177
O60481_PF00096_389_bit_1.2,0.41090829124239997,0.39143787012363324
O60481_PF00096_389_bit_1.5,0.33677889464637856,0.3309570848347027
O60885_PF17035_607_bit_0.7,0.4573066103832312,0.4604407756195866
O75112_PF00595_1_bit_0.7,0.6102951811818806,0.6617453620169628
O75360_PF00046_71_bit_0.7,0.3546533325894132,0.4822327119181711
O75360_PF00046_71_bit_0.8,0.35240366500306763,0.4656568633128381
O75360_PF00046_71_bit_0.9,0.3663102806902831,0.4519164108518756
O75360_PF00046_71_bit_1.0,0.365346866049685,0.4444983549924524
O75366_PF02209_785_bit_0.7,0.2515846010704494,0.2603216340868799
O75369_PF00630_1423_bit_0.7,0.6421593346022263,0.657147217597088
O75369_PF00630_2109_bit_0.7,0.40511963856152394,0.42106876060534093
O75369_PF00630_2289_bit_0.7,0.4027963115841167,0.3821778404226142
O75382_PF00643_111_bit_0.7,0.46443777513696033,0.5057161997643542
O75382_PF00643_111_bit_0.9,0.5191139381457683,0.5539755115280385
O75382_PF00643_111_bit_1.1,0.48983535141726164,0.49263697161846426
O75400_PF00397_176_bit_0.7,0.41860341310946786,0.3718405306425438
O75400_PF00397_176_bit_0.8,0.4199064929627386,0.36942896039505696
O75400_PF00397_176_bit_0.9,0.4424755643389862,0.37786743468810163
O75400_PF00397_176_bit_1.1,0.41051512283373076,0.31290272493250176
O75400_PF00397_176_bit_1,0.3896362085421127,0.2550337756153978
O75400_PF01846_395_bit_0.7,0.5337997222579397,0.520333098880722
O75400_PF01846_459_bit_0.7,0.334214171831226,0.3581072402086365
O75400_PF01846_670_bit_0.7,0.37898640749109375,0.3897497350850997
O75400_PF01846_745_bit_0.7,0.47695935221609836,0.49774343750599126
O75478_PF04433_375_bit_0.7,0.5074600752114234,0.5398507947126561
O75534_PF00313_184_bit_0.7,0.39654890445198204,0.42402311762390066
O75534_PF00313_23_bit_0.7,0.46155527285715686,0.5015523683111303
O75534_PF00313_347_bit_0.7,0.51843083312095,0.5490927285829558
O75554_PF06220_8_bit_0.7,0.3363217837756954,0.37813537114475226
O75808_PF00641_4_bit_0.7,0.16353494714456435,0.1346976295346034
O75808_PF00641_4_bit_0.9,0.20190597269860833,0.11319648187685345
O75808_PF00641_4_bit_1.1,0.26695204116659393,0.20038939452603577
O75953_PF00226_4_bit_0.7,0.22949593614544916,0.3316527373325731
O75953_PF00226_4_bit_0.9,0.2226613968195524,0.3206786339588848
O75953_PF00226_4_bit_1.1,0.23435977498104843,0.3117703583912972
O75953_PF00226_4_bit_1.2,0.25165817152328424,0.3002158016384811
O75953_PF00226_4_bit_1.3,0.2586406931900411,0.2907694069144474
O75953_PF00226_4_bit_1.4,0.2570406727167017,0.27738274937982305
O75953_PF00226_4_bit_1.5,0.24379611651996583,0.2492028638014776
O75953_PF00226_4_bit_1.6,0.22796539203777702,0.21767320468404958
O75953_PF00226_4_bit_1.7,0.1857059997531943,0.1771809829538444
O75970_PF00595_1003_bit_0.7,0.5528994753802987,0.5896432384353615
O75970_PF00595_1860_bit_0.7,0.6089910266039764,0.5673463876964897
