id,EVmutation_spearman,Site_independent_spearman
CAPSD_AAV2S_Sinai_2021_b.1.csv,0.30931630039685903,0.39463303617320283
CAPSD_AAV2S_Sinai_2021_b.3.csv,0.3273764909386492,0.4121948016370231
CAPSD_AAV2S_Sinai_2021_b.5.csv,0.3168637193808715,0.4048871430344602
CAR11_HUMAN_Meitlis_2020_gof_b.1.csv,0.028910569205362852,0.3047039876409089
CAR11_HUMAN_Meitlis_2020_gof_b.3.csv,0.13182694108944998,0.24404011873547085
CAR11_HUMAN_Meitlis_2020_gof_b.5.csv,0.1292266135208092,0.1682491644049603
CAR11_HUMAN_Meitlis_2020_lof_b.1.csv,0.16318434087888542,0.4435436558066658
CAR11_HUMAN_Meitlis_2020_lof_b.3.csv,0.25931058954772096,0.41636065445477016
CAR11_HUMAN_Meitlis_2020_lof_b.5.csv,0.28038138352017916,0.3508143211730137
CAS9_STRP1_Spencer_2017_positive_b.03.csv,0.19122838299753978,0.15200451643618137
CAS9_STRP1_Spencer_2017_positive_b.04.csv,0.19470015796876833,0.1580654004920795
CAS9_STRP1_Spencer_2017_positive_b.05.csv,0.19454787715929162,0.1547096077213522
CAS9_STRP1_Spencer_2017_positive_b.1.csv,0.19706325567245733,0.159007727070325
CAS9_STRP1_Spencer_2017_positive_b.3.csv,0.1913713694346769,0.18381078552850855
CAS9_STRP1_Spencer_2017_positive_b.5.csv,0.1902485737426671,0.18313859121916773
CASP3_HUMAN_Roychowdhury_2020_b.03.csv,0.6000499679693124,0.47321007038920926
CASP3_HUMAN_Roychowdhury_2020_b.04.csv,0.6051088799305129,0.47873114035203373
CASP3_HUMAN_Roychowdhury_2020_b.05.csv,0.6012199308897374,0.4759789188711878
CASP3_HUMAN_Roychowdhury_2020_b.1.csv,0.5975331715034773,0.47330011337873407
CASP3_HUMAN_Roychowdhury_2020_b.3.csv,0.6267334573825303,0.5929678153277972
CASP3_HUMAN_Roychowdhury_2020_b.5.csv,0.6202732459225356,0.5980526071111972
CASP7_HUMAN_Roychowdhury_2020_b.03.csv,0.5939732689983642,0.398644732876071
CASP7_HUMAN_Roychowdhury_2020_b.04.csv,0.6009637312776417,0.40360274435541854
CASP7_HUMAN_Roychowdhury_2020_b.05.csv,0.5881414760911858,0.4002724784888119
CASP7_HUMAN_Roychowdhury_2020_b.1.csv,0.5939690674745474,0.4053764129208475
CASP7_HUMAN_Roychowdhury_2020_b.3.csv,0.6131801521025302,0.5784870149305135
CASP7_HUMAN_Roychowdhury_2020_b.5.csv,0.6171215479732125,0.5895935964565245
CATR_CHLRE_Tsuboyama_2023_2AMI_b.3.csv,0.6216733504905664,0.6493479663569003
CATR_CHLRE_Tsuboyama_2023_2AMI_b.5.csv,0.6052545720733877,0.6812613227598265
CBPA2_HUMAN_Tsuboyama_2023_1O6X_b.03.csv,0.7037654319174683,0.7087344177266639
CBPA2_HUMAN_Tsuboyama_2023_1O6X_b.04.csv,0.7025002039527645,0.7230570053041553
CBPA2_HUMAN_Tsuboyama_2023_1O6X_b.05.csv,0.6913741822357221,0.7168057326965759
CBPA2_HUMAN_Tsuboyama_2023_1O6X_b.1.csv,0.7044157530430727,0.718664378234755
CBPA2_HUMAN_Tsuboyama_2023_1O6X_b.3.csv,0.7316086346614536,0.692608806813413
CBPA2_HUMAN_Tsuboyama_2023_1O6X_b.5.csv,0.7249312481792877,0.6739934951642188
CBS_HUMAN_Sun_2020_b.1.csv,0.3650395031756349,0.20302598901166954
CBS_HUMAN_Sun_2020_b.3.csv,0.3633225322141246,0.2592428525377352
CBS_HUMAN_Sun_2020_b.5.csv,0.36090603135671345,0.26528242571221944
CBX4_HUMAN_Tsuboyama_2023_2K28_b.03.csv,0.5046246209688946,0.538535472520337
CBX4_HUMAN_Tsuboyama_2023_2K28_b.04.csv,0.5059596151930248,0.5368174277857278
CBX4_HUMAN_Tsuboyama_2023_2K28_b.05.csv,0.504827823206196,0.5331825035366058
CBX4_HUMAN_Tsuboyama_2023_2K28_b.1.csv,0.49762541498677637,0.5370449460752136
CBX4_HUMAN_Tsuboyama_2023_2K28_b.3.csv,0.5595558782325026,0.5666730065591185
CBX4_HUMAN_Tsuboyama_2023_2K28_b.5.csv,0.6158256318709681,0.611761457748159
CCDB_ECOLI_Adkar_2012_b.03.csv,0.3015218529905397,0.05771842939993638
CCDB_ECOLI_Adkar_2012_b.04.csv,0.32938114416763326,0.08828896454296825
CCDB_ECOLI_Adkar_2012_b.05.csv,0.3693941637979053,0.10690624201046289
CCDB_ECOLI_Adkar_2012_b.1.csv,0.28590008970876957,0.07886802658093217
CCDB_ECOLI_Adkar_2012_b.3.csv,0.3706377122689164,0.35751771998119436
CCDB_ECOLI_Adkar_2012_b.5.csv,0.3859076336896652,0.4639525759294543
CCDB_ECOLI_Tripathi_2016_b.03.csv,0.27661586988450043,0.11756711692683554
CCDB_ECOLI_Tripathi_2016_b.04.csv,0.275694863474673,0.1180060736308571
CCDB_ECOLI_Tripathi_2016_b.05.csv,0.28906848380909717,0.13049841362178674
CCDB_ECOLI_Tripathi_2016_b.1.csv,0.2620589734654967,0.14232550058722712
CCDB_ECOLI_Tripathi_2016_b.3.csv,0.4741021997762244,0.45807828479843626
CCDB_ECOLI_Tripathi_2016_b.5.csv,0.4990353208381555,0.5138796904223288
CCR5_HUMAN_Gill_2023_b.5.csv,0.326530710595245,0.3434204559647741
CD19_HUMAN_Klesmith_2019_FMC_singles_b.1.csv,0.24772823070587735,0.17482000461390118
CD19_HUMAN_Klesmith_2019_FMC_singles_b.3.csv,0.23225194609261296,0.20831022647416
CD19_HUMAN_Klesmith_2019_FMC_singles_b.5.csv,0.25651249785883706,0.24234703996950316
CP2C9_HUMAN_Amorosi_2021_abundance_b.3.csv,0.5872067900329552,0.5264174976238257
CP2C9_HUMAN_Amorosi_2021_abundance_b.5.csv,0.5909381747101063,0.5372995647166293
CP2C9_HUMAN_Amorosi_2021_activity_b.3.csv,0.6102261560935445,0.5563402573128525
CP2C9_HUMAN_Amorosi_2021_activity_b.5.csv,0.6243805371631594,0.567492627551353
CSN4_MOUSE_Tsuboyama_2023_1UFM_b.3.csv,0.453874943249913,0.4643185801532307
CSN4_MOUSE_Tsuboyama_2023_1UFM_b.5.csv,0.44959315553524504,0.5095595453191699
CUE1_YEAST_Tsuboyama_2023_2MYX_b.03.csv,0.2384732739557369,0.09916951580262433
CUE1_YEAST_Tsuboyama_2023_2MYX_b.04.csv,0.26869878537703085,0.11601324910136543
CUE1_YEAST_Tsuboyama_2023_2MYX_b.05.csv,0.2922413150293656,0.10265196766048522
CUE1_YEAST_Tsuboyama_2023_2MYX_b.1.csv,0.2963359923636673,0.15232788820729093
CUE1_YEAST_Tsuboyama_2023_2MYX_b.3.csv,0.3628059312434274,0.31377135153946023
CUE1_YEAST_Tsuboyama_2023_2MYX_b.5.csv,0.5041154453538995,0.46483804530045925
D7PM05_CLYGR_Somermeyer_2022_b.1.csv,0.6335934184718406,0.5195697776550199
D7PM05_CLYGR_Somermeyer_2022_b.3.csv,0.633719738431103,0.5283560867118627
D7PM05_CLYGR_Somermeyer_2022_b.5.csv,0.6260630870821556,0.531875131446527
DLG4_HUMAN_Faure_2021_b.3.csv,0.5503069478433886,0.6833738016159708
DLG4_HUMAN_Faure_2021_b.5.csv,0.43360434463358966,0.5304579552416824
DLG4_RAT_McLaughlin_2012_b.3.csv,0.5175445663601633,0.44149867070214216
DLG4_RAT_McLaughlin_2012_b.5.csv,0.4389310154244283,0.5403312755968308
DN7A_SACS2_Tsuboyama_2023_1JIC_b.03.csv,0.1471503770276137,0.21707086123451697
DN7A_SACS2_Tsuboyama_2023_1JIC_b.04.csv,0.12691709401157336,0.2213275246271699
DN7A_SACS2_Tsuboyama_2023_1JIC_b.05.csv,0.09496028851974497,0.15843987795303846
DN7A_SACS2_Tsuboyama_2023_1JIC_b.1.csv,0.11068907505768924,0.16172721017478478
DN7A_SACS2_Tsuboyama_2023_1JIC_b.3.csv,0.2790506068624202,0.2327474148558267
DN7A_SACS2_Tsuboyama_2023_1JIC_b.5.csv,0.3124653201230506,0.35816575020917135
DNJA1_HUMAN_Tsuboyama_2023_2LO1_b.03.csv,0.7862797920487767,0.7945110362195128
DNJA1_HUMAN_Tsuboyama_2023_2LO1_b.04.csv,0.7842297038045472,0.7951830584049404
